id;valor_total;unit;area_util;quartos;vagas;condominio;suites;banheiros;piscina;academia;quadra;endereco;link;bairro;media_bairro;qtd_dados_bairro;media_idh;media_gini;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
909;279850;4587,7;61;3;1;260;0;1;0;0;0;Rua Tibúrcio de Sousa, 100 - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-61m2-venda-RS279220-id-2615612790/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;8729,929239;-23,498603;-46,400237
911;230000;4893,62;47;2;1;250;0;1;1;0;1;Rua Lagoa das Capivaras, 50 - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS230000-id-2585583115/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;10662,94681;-23,4893412;-46,3841855
913;180000;4090,91;44;2;1;;0;1;0;0;0;Rua Tibúrcio de Sousa - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-44m2-venda-RS180000-id-2558715817/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;8750,024592;-23,5024691;-46,3973808
914;170000;4047,62;42;2;1;190;0;1;0;0;0;Rua Lourenço Franco do Prado, 267 - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-42m2-venda-RS170000-id-2583425310/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;10004,68756;-23,5095743;-46,3800445
915;120000;2400;50;2;1;150;0;1;0;0;0;Rua Pedro Gil, 120 - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-50m2-venda-RS120000-id-2470765281/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;10667,74124;-23,5026691;-46,3761548
916;200000;4761,9;42;2;1;290;0;1;0;1;1;Rua Tibúrcio de Sousa, 4 - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-42m2-venda-RS200000-id-2616624067/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;8737,395516;-23,4981415;-46,4004855
917;230000;5609,76;41;2;1;;0;1;0;0;0;Rua Cândido Gomide - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-41m2-venda-RS230000-id-2608847883/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;9294,685774;-23,4993472;-46,3931867
918;249100;5300;47;2;1;1;0;1;1;0;1;Rua Lagoa das Capivaras, 50 - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS249100-id-2521844173/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;10662,94681;-23,4893412;-46,3841855
919;175000;3977,27;44;2;1;;0;1;0;0;0;Rua Tibúrcio de Sousa - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-44m2-venda-RS175000-id-2544078795/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;8750,024592;-23,5024691;-46,3973808
921;215000;4574,47;47;2;1;100;0;1;0;0;0;Rua Maria Felícia, 21 - Itaim Paulista, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-paulista-zona-leste-sao-paulo-com-garagem-47m2-venda-RS215000-id-2588995217/;ITAIM PAULISTA;4532,133846;26;0,715916667;0,40625;72,93333333;609,51375;CORINTHIANS-ITAQUERA;VERMELHA;8875,609119;-23,5019052;-46,3963138
923;390000;3223,14;121;3;3;;1;2;0;0;0;Rua Castelo do Piauí, 262 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaquera-zona-leste-sao-paulo-com-garagem-121m2-venda-RS390000-id-2607618109/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;1430,668302;-23,5455222;-46,4577497
925;400000;6250;64;3;1;350;1;2;0;0;0;Rua Carolina Fonseca, 297 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaquera-zona-leste-sao-paulo-com-garagem-64m2-venda-RS400000-id-2616285636/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2060,221826;-23,5310632;-46,4553219
926;250000;6578,95;38;2;1;200;1;1;0;1;1;Rua Alayde de Souza Costa, 187 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-38m2-venda-RS250000-id-2464414755/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2749,220963;-23,5428002;-46,444417
929;250000;5000;50;2;1;360;0;1;0;0;1;Rua Victório Santim - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-50m2-venda-RS250000-id-2616521112/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2331,94309;-23,5459167;-46,4488251
930;256000;5224,49;49;2;1;398;0;1;1;1;1;Rua Victório Santim, 1 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-49m2-venda-RS256000-id-2550840357/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;1869,828989;-23,5364963;-46,4541733
931;221900;6934,38;32;2;0;200;0;1;0;0;0;Rua Sabbado D'Ângelo, 281 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-32m2-venda-RS221900-id-2549592469/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2191,121453;-23,5355211;-46,4512093
934;260000;6341,46;41;2;1;290;0;1;0;0;0;Rua Fontoura Xavier, 760 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-41m2-venda-RS260000-id-2462473734/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;1806,55558;-23,5480681;-46,4547579
939;250000;4629,63;54;2;1;350;0;1;0;0;1;Rua Antônio Moura Andrade, 420 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-54m2-venda-RS250000-id-2577283803/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;3058,472837;-23,5318167;-46,4436611
940;200000;5263,16;38;2;0;;0;1;0;0;0;Rua Waldemar Mancini, 425 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-38m2-venda-RS201000-id-2583505460/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;1567,547069;-23,5489098;-46,4577203
941;215000;5243,9;41;2;0;50;0;1;0;0;0;Rua Sabbado D'Ângelo, 163 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-41m2-venda-RS215000-id-2535953419/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2234,929288;-23,5349351;-46,4509933
942;246750;5483,33;45;2;1;350;0;1;1;0;0;Rua Victório Santim - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-45m2-venda-RS246750-id-2579654476/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2331,94309;-23,5459167;-46,4488251
943;269000;4981,48;54;2;1;480;0;1;0;0;1;Rua São Gonçalo do Piauí, 125 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-54m2-venda-RS269000-id-2572358595/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;1294,656405;-23,5497364;-46,4614883
944;210000;5833,33;36;2;1;;0;1;0;0;0;Rua Ibiajara - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-36m2-venda-RS210000-id-2579886735/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;3969,818466;-23,5299634;-46,4348646
945;260000;4193,55;62;2;1;395;0;1;0;0;0;Rua Ponte Serrada - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-62m2-venda-RS260000-id-2616359216/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;1420,476346;-23,55058;-46,460645
946;175000;3500;50;2;1;360;0;1;0;0;0;Rua Doutor Rodrigo Pereira Barreto - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-50m2-venda-RS175000-id-2557588392/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2927,884116;-23,5322868;-46,4448343
947;180000;3157,89;57;3;1;150;0;1;0;0;0;Rua Arturo Vital, 75 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaquera-zona-leste-sao-paulo-com-garagem-57m2-venda-RS180000-id-2609942285/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;3207,344838;-23,5372615;-46,4404202
948;229000;5088,89;45;2;1;200;0;1;0;0;0;Rua Montanhas, 86 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-45m2-venda-RS229000-id-2542617314/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2117,268645;-23,5287806;-46,4567607
949;235000;5222,22;45;2;1;166;0;1;0;0;0;Rua Juçaral, 290 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-45m2-venda-RS235000-id-2567567549/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;4096,924631;-23,5311968;-46,4330901
950;230000;5111,11;45;2;1;302;0;1;1;0;1;Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-45m2-venda-RS230000-id-2616764255/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;1947,948508;-23,5349948;-46,454023
952;393000;6238,1;63;2;1;480;1;1;1;0;1;Rua Professor Brito Machado - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-63m2-venda-RS393000-id-2591096489/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2590,428976;-23,5399213;-46,4461088
953;219900;6871,88;32;2;1;180;0;1;0;1;0;Rua Sabbado D'Ângelo, 281 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-32m2-venda-RS219900-id-2548078961/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2191,121453;-23,5355211;-46,4512093
1037;160000;3076,92;52;2;1;250;0;1;0;0;0;Rua Júlio Balla, 25 - José Bonifácio, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jose-bonifacio-zona-leste-sao-paulo-com-garagem-52m2-venda-RS160000-id-2571214729/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;3206,478475;-23,5400933;-46,4400324
1038;138220;2879,58;48;2;1;140;0;1;0;0;0;Rua Professor Leonídio Allegretti, 140 - José Bonifácio, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jose-bonifacio-zona-leste-sao-paulo-com-garagem-48m2-venda-RS138220-id-2571216792/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;2797,023804;-23,5328442;-46,4459716
1683;300000;4054,05;74;2;1;;2;3;1;0;1;Avenida Sport Club Corinthians Paulista, 1165 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-74m2-venda-RS300000-id-2609374274/;ITAQUERA;4985,843;20;0,752933333;0,443333333;75,91466667;819,9113333;CORINTHIANS-ITAQUERA;VERMELHA;438,8544892;-23,5453418;-46,4741925
1054;480000;4173,91;115;3;2;490;1;1;1;1;0;Rua das Aningas, 2 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-115m2-venda-RS480000-id-2616276306/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;930,262971;-23,6496734;-46,6497209
1055;650000;8904,11;73;2;1;850;0;2;1;0;0;Rua Maracá, 282 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-73m2-venda-RS650000-id-2616522397/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;269,5425334;-23,6352067;-46,6389672
1056;570000;8142,86;70;2;1;800;0;2;0;0;0;Rua dos Curupiás - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-70m2-venda-RS570000-id-2616789012/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;374,379961;-23,6382004;-46,6437271
1057;453000;7190,48;63;2;1;740;0;2;1;0;1;Rua Soares de Avellar, 376 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-63m2-venda-RS453000-id-92337538/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;SÃO JUDAS;AZUL;452,1652043;-23,6298691;-46,6404877
1058;335000;6203,7;54;2;1;500;0;1;0;0;0;Rua Guacuris, 34 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-54m2-venda-RS335000-id-2480968573/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;300,3250603;-23,6485487;-46,6432489
1059;540000;6428,57;84;3;2;750;1;3;0;0;0;Avenida Doutor Luís Rocha Miranda - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-84m2-venda-RS540000-id-2599232678/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;301,8523267;-23,6360034;-46,6444924
1060;350000;5147,06;68;2;0;338;0;1;0;0;0;Avenida Engenheiro Armando de Arruda Pereira - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-68m2-venda-RS350000-id-2616821220/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;900,3447879;-23,6537212;-46,6370892
1061;429000;6500;66;3;1;519;1;2;0;0;0;Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-66m2-venda-RS429000-id-2615135612/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;1022,170006;-23,6396479;-46,6505173
1062;505000;6824,32;74;3;2;554;1;2;1;0;1;Avenida Francisco de Paula Quintanilha Ribeiro, 246 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-74m2-venda-RS505000-id-2616381343/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;257,7832313;-23,6487754;-46,6420094
1063;400000;5714,29;70;3;1;744;1;2;1;0;1;Rua dos Buritis - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-70m2-venda-RS400000-id-2616355408/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;407,9211774;-23,6484226;-46,6447003
1064;368000;5661,54;65;2;2;831;1;1;0;0;0;Rua Taquaruçu - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-65m2-venda-RS368000-id-2616677274/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;776,0051568;-23,6402171;-46,6471687
1065;600000;10169,49;59;2;1;650;1;1;0;0;1;Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-59m2-venda-RS600000-id-2617041060/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;1022,170006;-23,6396479;-46,6505173
1066;480000;9600;50;2;1;399;1;1;1;0;0;Avenida Lino de Almeida Pires - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-50m2-venda-RS480000-id-2530687902/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;645,7207016;-23,6436181;-46,6357864
1067;430000;7543,86;57;2;1;680;0;1;0;0;0;Avenida Leonardo da Vinci - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-57m2-venda-RS430000-id-2556352656/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;498,1851108;-23,6383369;-46,6378526
1068;329999;6226,4;53;2;1;670;0;2;0;0;0;Rua dos Jatobás, 80 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-53m2-venda-RS329999-id-2582062990/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;224,9529827;-23,6474624;-46,6432268
1069;330000;5238,1;63;2;1;500;0;1;0;0;0;Avenida Barro Branco, 370 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-63m2-venda-RS330000-id-2578615945/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;911,6357335;-23,6535189;-46,6364917
1070;570000;7702,7;74;3;2;980;1;2;1;0;0;Avenida Doutor Luís Rocha Miranda - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-74m2-venda-RS570000-id-2574090858/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;301,8523267;-23,6360034;-46,6444924
1071;350000;4022,99;87;3;1;550;1;2;1;0;1;Rua Luísa Álvares, 87 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-87m2-venda-RS350000-id-2606914422/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;1367,453945;-23,6572241;-46,648
1072;650000;8666,67;75;3;2;980;1;2;1;0;0;Rua das Grumixamas, 382 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-75m2-venda-RS650000-id-2616135947/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;389,0057712;-23,6486607;-46,6443057
1073;592000;9250;64;2;1;;1;2;0;0;0;Avenida Doutor Hugo Beolchi, 686 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-64m2-venda-RS592000-id-2553757197/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;396,0861841;-23,631879;-46,6418376
1074;350000;5645,16;62;3;1;634;1;2;0;0;0;Rua das Grumixamas, 715 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-62m2-venda-RS350000-id-2437799092/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;749,9918675;-23,6502752;-46,6473967
1075;349000;4474,36;78;3;1;740;1;2;0;0;0;Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-78m2-venda-RS349000-id-2567429287/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;1022,170006;-23,6396479;-46,6505173
1076;475000;6597,22;72;2;1;597;2;2;1;0;0;Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-72m2-venda-RS475000-id-2614282408/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;1022,170006;-23,6396479;-46,6505173
1077;520000;7761,19;67;2;1;500;0;2;0;0;1;Avenida Doutor Luís Rocha Miranda, 215 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-67m2-venda-RS520000-id-2604815104/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;258,4055042;-23,635521;-46,6441273
1078;430000;7049,18;61;2;1;603;0;1;0;0;0;Avenida Engenheiro Armando de Arruda Pereira, 412 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-61m2-venda-RS430000-id-2561606957/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;460,8448831;-23,6330728;-46,6453041
1079;1480000;5174,83;286;3;3;;0;5;1;1;0;Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-286m2-venda-RS1480000-id-2607783514/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;1022,170006;-23,6396479;-46,6505173
1080;420000;5753,42;73;3;1;830;1;2;0;0;0;Rua das Grumixamas, 799 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-73m2-venda-RS420000-id-2574984575/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;770,3267223;-23,6501388;-46,6477253
1081;450000;5487,8;82;2;1;620;0;1;0;0;0;Avenida Doutor Luís Rocha Miranda - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-82m2-venda-RS450000-id-2616572214/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;301,8523267;-23,6360034;-46,6444924
1082;275000;4824,56;57;2;1;650;0;1;0;0;0;Rua Vieira Portuense, 600 - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-57m2-venda-RS275000-id-95179563/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;JABAQUARA;AZUL;949,8213124;-23,6416995;-46,6489295
1083;400000;5882,35;68;2;1;;1;1;1;1;0;Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-68m2-venda-RS400000-id-2613056932/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;1022,170006;-23,6396479;-46,6505173
1084;360000;6545,45;55;2;1;419;0;1;0;0;1;Rua das Aroeiras - Jabaquara, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-55m2-venda-RS360000-id-2546684682/;JABAQUARA;6710,2376;25;0,774387755;0,437959184;76,49571429;1199,619388;CONCEIÇÃO;AZUL;789,2600299;-23,6371777;-46,6491003
